timestamp_body,ax_body,ay_body,az_body,gx_body,gy_body,gz_body,times_clock_body,5 x deep breath,5 x deep breath_notes
705885431,2.26,3.53,-8.76,0.28,-2.38,0.35,2024-06-07 15:22:13.532107,0,
705885435,2.27,3.54,-8.77,0.14,-2.59,0.28,2024-06-07 15:22:13.532107,0,
705885440,2.23,3.52,-8.81,0.07,-3.15,0.14,2024-06-07 15:22:13.532107,0,
705885446,2.25,3.54,-8.83,-0.21,-3.71,0.14,2024-06-07 15:22:13.577135,0,
705885450,2.25,3.56,-8.83,-0.42,-4.2,0.0,2024-06-07 15:22:13.578181,0,
705885455,2.25,3.54,-8.85,-0.56,-4.55,0.0,2024-06-07 15:22:13.578181,0,
705885460,2.24,3.56,-8.87,-0.28,-5.25,-0.21,2024-06-07 15:22:13.578181,0,
705885465,2.26,3.58,-8.88,-0.14,-5.39,0.0,2024-06-07 15:22:13.578181,0,
705885470,2.24,3.54,-8.87,-0.14,-5.39,-0.07,2024-06-07 15:22:13.578181,0,
705885474,2.27,3.51,-8.83,0.21,-5.18,-0.14,2024-06-07 15:22:13.578181,0,
705885479,2.23,3.52,-8.79,0.42,-4.97,0.0,2024-06-07 15:22:13.578181,0,
705885486,2.25,3.53,-8.82,0.49,-4.55,0.0,2024-06-07 15:22:13.622153,0,
705885490,2.26,3.46,-8.78,0.56,-4.2,0.14,2024-06-07 15:22:13.623201,0,
705885495,2.27,3.44,-8.76,0.7,-3.71,0.21,2024-06-07 15:22:13.623201,0,
705885500,2.24,3.49,-8.75,0.84,-3.5,0.28,2024-06-07 15:22:13.623201,0,
705885505,2.24,3.54,-8.74,0.91,-3.22,0.63,2024-06-07 15:22:13.623201,0,
705885510,2.29,3.48,-8.74,0.98,-2.94,0.56,2024-06-07 15:22:13.623201,0,
705885514,2.28,3.5,-8.82,0.84,-2.66,0.7,2024-06-07 15:22:13.623201,0,
705885519,2.29,3.47,-8.79,0.63,-2.66,0.63,2024-06-07 15:22:13.623201,0,
705885525,2.25,3.49,-8.83,0.28,-2.73,0.7,2024-06-07 15:22:13.651677,0,
705885529,2.29,3.49,-8.83,-0.07,-3.08,0.42,2024-06-07 15:22:13.651677,0,
705885534,2.28,3.54,-8.83,-0.42,-3.01,0.7,2024-06-07 15:22:13.651677,0,
705885539,2.27,3.54,-8.81,-0.56,-3.29,0.63,2024-06-07 15:22:13.651677,0,
705885544,2.26,3.53,-8.83,-0.77,-3.57,0.49,2024-06-07 15:22:13.651677,0,
705885549,2.28,3.52,-8.9,-0.91,-3.43,0.49,2024-06-07 15:22:13.651677,0,
705885553,2.29,3.57,-8.86,-0.84,-3.43,0.42,2024-06-07 15:22:13.651677,0,
705885558,2.29,3.57,-8.8,-0.56,-3.36,0.42,2024-06-07 15:22:13.651677,0,
705885564,2.25,3.55,-8.8,-0.28,-3.22,0.42,2024-06-07 15:22:13.698055,0,
705885568,2.24,3.54,-8.81,0.0,-3.29,0.42,2024-06-07 15:22:13.698055,0,
705885573,2.24,3.55,-8.8,0.0,-3.22,0.35,2024-06-07 15:22:13.698055,0,
705885578,2.24,3.55,-8.78,0.14,-3.22,0.42,2024-06-07 15:22:13.698055,0,
705885583,2.24,3.57,-8.78,0.21,-3.29,0.28,2024-06-07 15:22:13.698055,0,
705885588,2.29,3.55,-8.78,0.21,-3.15,0.28,2024-06-07 15:22:13.698055,0,
705885592,2.26,3.54,-8.76,0.21,-3.15,0.42,2024-06-07 15:22:13.698055,0,
705885597,2.27,3.52,-8.79,0.42,-3.22,0.35,2024-06-07 15:22:13.698055,0,
705885603,2.26,3.49,-8.8,0.49,-3.22,0.28,2024-06-07 15:22:13.742788,0,
705885607,2.27,3.52,-8.78,0.42,-3.22,0.21,2024-06-07 15:22:13.742788,0,
705885612,2.29,3.5,-8.76,0.49,-3.08,0.21,2024-06-07 15:22:13.742788,0,
705885617,2.26,3.5,-8.75,0.63,-3.22,0.21,2024-06-07 15:22:13.742788,0,
705885622,2.31,3.51,-8.79,0.63,-3.29,0.21,2024-06-07 15:22:13.742788,0,
705885627,2.29,3.53,-8.8,0.49,-3.22,0.28,2024-06-07 15:22:13.742788,0,
705885631,2.28,3.51,-8.79,0.49,-3.15,0.28,2024-06-07 15:22:13.742788,0,
705885636,2.29,3.57,-8.79,0.56,-3.15,0.28,2024-06-07 15:22:13.742788,0,
705885643,2.28,3.51,-8.78,0.49,-3.29,0.28,2024-06-07 15:22:13.773031,0,
705885647,2.33,3.48,-8.83,0.42,-3.29,0.28,2024-06-07 15:22:13.773031,0,
705885652,2.3,3.52,-8.84,0.35,-3.29,0.14,2024-06-07 15:22:13.773031,0,
705885657,2.27,3.52,-8.86,0.28,-3.43,0.14,2024-06-07 15:22:13.773031,0,
705885662,2.29,3.51,-8.85,0.28,-3.5,0.21,2024-06-07 15:22:13.773031,0,
705885667,2.26,3.53,-8.86,0.0,-3.57,0.14,2024-06-07 15:22:13.773031,0,
705885671,2.26,3.53,-8.8,-0.14,-3.5,0.07,2024-06-07 15:22:13.773031,0,
705885676,2.28,3.56,-8.82,-0.21,-3.57,0.21,2024-06-07 15:22:13.773031,0,
705885682,2.23,3.55,-8.86,-0.14,-3.78,0.14,2024-06-07 15:22:13.816681,0,
705885686,2.26,3.51,-8.85,0.0,-3.78,0.21,2024-06-07 15:22:13.816681,0,
705885691,2.24,3.49,-8.85,0.0,-3.78,0.21,2024-06-07 15:22:13.816681,0,
705885696,2.24,3.5,-8.81,0.07,-3.71,0.21,2024-06-07 15:22:13.816681,0,
705885701,2.24,3.5,-8.79,0.21,-3.78,0.14,2024-06-07 15:22:13.816681,0,
705885706,2.23,3.54,-8.83,0.14,-3.71,0.14,2024-06-07 15:22:13.816681,0,
705885710,2.26,3.52,-8.81,0.14,-3.5,0.21,2024-06-07 15:22:13.816681,0,
705885715,2.22,3.51,-8.8,0.14,-3.29,0.21,2024-06-07 15:22:13.816681,0,
705885721,2.25,3.52,-8.77,0.14,-3.22,0.28,2024-06-07 15:22:13.846963,0,
705885725,2.24,3.5,-8.87,0.21,-3.22,0.28,2024-06-07 15:22:13.846963,0,
705885730,2.24,3.5,-8.84,0.21,-3.15,0.21,2024-06-07 15:22:13.846963,0,
705885735,2.24,3.5,-8.79,0.07,-3.08,0.28,2024-06-07 15:22:13.846963,0,
705885740,2.28,3.46,-8.85,0.07,-3.15,0.35,2024-06-07 15:22:13.846963,0,
705885745,2.26,3.52,-8.83,0.07,-3.29,0.28,2024-06-07 15:22:13.846963,0,
705885749,2.28,3.52,-8.85,-0.07,-3.36,0.42,2024-06-07 15:22:13.846963,0,
705885754,2.26,3.49,-8.84,-0.14,-3.5,0.28,2024-06-07 15:22:13.846963,0,
705885761,2.23,3.53,-8.83,-0.07,-3.78,0.21,2024-06-07 15:22:13.892755,0,
705885765,2.29,3.48,-8.82,0.0,-3.99,0.21,2024-06-07 15:22:13.892755,0,
705885770,2.29,3.52,-8.79,-0.21,-4.06,0.28,2024-06-07 15:22:13.892755,0,
705885775,2.28,3.52,-8.84,-0.21,-3.92,0.35,2024-06-07 15:22:13.892755,0,
705885780,2.25,3.5,-8.82,-0.28,-4.06,0.14,2024-06-07 15:22:13.892755,0,
705885785,2.27,3.51,-8.74,-0.42,-3.85,0.21,2024-06-07 15:22:13.892755,0,
705885789,2.27,3.54,-8.75,-0.35,-3.57,0.35,2024-06-07 15:22:13.892755,0,
705885794,2.22,3.5,-8.72,-0.07,-3.43,0.28,2024-06-07 15:22:13.892755,0,
705885800,2.21,3.49,-8.74,0.28,-3.29,0.28,2024-06-07 15:22:13.937469,0,
705885804,2.21,3.51,-8.78,0.63,-3.08,0.28,2024-06-07 15:22:13.937469,0,
705885809,2.23,3.53,-8.78,0.98,-2.94,0.42,2024-06-07 15:22:13.937469,0,
705885814,2.22,3.49,-8.81,0.91,-2.73,0.42,2024-06-07 15:22:13.937469,0,
705885819,2.23,3.51,-8.82,0.77,-2.52,0.42,2024-06-07 15:22:13.937469,0,
705885824,2.22,3.5,-8.82,0.63,-2.59,0.28,2024-06-07 15:22:13.937469,0,
705885828,2.28,3.54,-8.85,0.42,-2.52,0.42,2024-06-07 15:22:13.937469,0,
705885833,2.27,3.47,-8.83,0.07,-2.73,0.35,2024-06-07 15:22:13.937469,0,
705885839,2.29,3.57,-8.84,0.0,-3.08,0.21,2024-06-07 15:22:13.967217,0,
705885843,2.25,3.5,-8.85,-0.07,-3.43,0.21,2024-06-07 15:22:13.967217,0,
705885848,2.29,3.54,-8.89,-0.14,-3.5,0.21,2024-06-07 15:22:13.967217,0,
705885853,2.3,3.51,-8.89,-0.14,-3.64,0.07,2024-06-07 15:22:13.967217,0,
705885858,2.29,3.52,-8.83,-0.14,-3.85,0.0,2024-06-07 15:22:13.967217,0,
705885863,2.26,3.49,-8.75,-0.07,-4.06,0.07,2024-06-07 15:22:13.967217,0,
705885867,2.28,3.51,-8.76,0.0,-4.27,0.07,2024-06-07 15:22:13.967217,0,
705885872,2.23,3.54,-8.71,0.0,-4.06,0.21,2024-06-07 15:22:13.967217,0,
705885878,2.23,3.53,-8.77,0.07,-3.71,0.21,2024-06-07 15:22:14.011733,0,
705885882,2.25,3.49,-8.78,0.14,-2.66,0.28,2024-06-07 15:22:14.012735,0,
705885887,2.28,3.46,-8.82,0.14,-1.75,0.56,2024-06-07 15:22:14.012735,0,
705885892,2.28,3.49,-8.86,0.14,-1.19,0.42,2024-06-07 15:22:14.012735,0,
705885897,2.23,3.46,-8.81,0.0,-0.91,0.56,2024-06-07 15:22:14.012735,0,
705885902,2.25,3.43,-8.77,0.0,-1.05,0.77,2024-06-07 15:22:14.012735,0,
705885906,2.25,3.54,-8.77,0.07,-1.12,1.05,2024-06-07 15:22:14.012735,0,
705885911,2.19,3.47,-8.69,0.21,-1.26,1.26,2024-06-07 15:22:14.012735,0,
705885918,2.16,3.52,-8.68,0.07,-1.33,1.33,2024-06-07 15:22:14.057740,0,
705885922,2.14,3.51,-8.7,-0.42,-1.54,1.12,2024-06-07 15:22:14.057740,0,
705885927,2.21,3.53,-8.69,-0.84,-1.19,1.12,2024-06-07 15:22:14.057740,0,
705885932,2.26,3.53,-8.6,-0.77,-0.77,1.05,2024-06-07 15:22:14.057740,0,
705885937,2.34,3.56,-8.65,0.07,-0.56,0.98,2024-06-07 15:22:14.057740,0,
705885942,2.31,3.47,-8.71,1.33,-0.56,0.7,2024-06-07 15:22:14.057740,0,
705885946,2.35,3.47,-8.82,1.89,-0.56,0.63,2024-06-07 15:22:14.057740,0,
705885951,2.36,3.41,-8.84,1.61,-0.7,0.49,2024-06-07 15:22:14.057740,0,
705885958,2.4,3.43,-8.88,0.98,-1.12,0.28,2024-06-07 15:22:14.087536,0,
705885962,2.43,3.44,-8.86,0.49,-1.89,0.07,2024-06-07 15:22:14.087536,0,
705885967,2.41,3.45,-8.93,0.14,-2.87,-0.14,2024-06-07 15:22:14.087536,0,
705885972,2.4,3.47,-8.94,-0.42,-3.78,-0.14,2024-06-07 15:22:14.087536,0,
705885977,2.35,3.5,-8.95,-1.12,-4.69,-0.14,2024-06-07 15:22:14.087536,0,
705885982,2.33,3.54,-8.92,-1.54,-5.74,-0.28,2024-06-07 15:22:14.087536,0,
705885986,2.34,3.58,-8.88,-2.03,-6.58,-0.28,2024-06-07 15:22:14.087536,0,
705885991,2.29,3.59,-8.81,-2.03,-7.42,-0.42,2024-06-07 15:22:14.087536,0,
705885997,2.26,3.59,-8.73,-1.82,-7.63,-0.28,2024-06-07 15:22:14.132366,0,
705886001,2.23,3.56,-8.73,-1.12,-7.7,-0.28,2024-06-07 15:22:14.132366,0,
705886006,2.26,3.6,-8.8,-0.42,-7.14,-0.07,2024-06-07 15:22:14.132366,0,
705886011,2.21,3.58,-8.79,0.21,-6.37,-0.07,2024-06-07 15:22:14.132366,0,
705886016,2.22,3.53,-8.81,0.91,-5.32,0.0,2024-06-07 15:22:14.132366,0,
705886021,2.22,3.52,-8.81,1.33,-4.2,-0.07,2024-06-07 15:22:14.132366,0,
705886025,2.25,3.54,-8.82,1.47,-3.15,0.14,2024-06-07 15:22:14.132366,0,
705886030,2.26,3.5,-8.87,1.4,-2.24,0.28,2024-06-07 15:22:14.132366,0,
705886037,2.26,3.51,-8.85,1.26,-1.68,0.35,2024-06-07 15:22:14.162337,0,
705886041,2.23,3.44,-8.85,0.84,-1.47,0.42,2024-06-07 15:22:14.162337,0,
705886046,2.25,3.52,-8.89,0.49,-1.54,0.49,2024-06-07 15:22:14.162337,0,
705886051,2.25,3.5,-8.85,0.07,-1.82,0.49,2024-06-07 15:22:14.162337,0,
705886056,2.28,3.52,-8.79,-0.07,-2.17,0.56,2024-06-07 15:22:14.162337,0,
705886061,2.26,3.5,-8.8,0.0,-2.87,0.7,2024-06-07 15:22:14.162337,0,
705886065,2.23,3.52,-8.82,0.14,-3.08,0.77,2024-06-07 15:22:14.162337,0,
705886070,2.24,3.51,-8.76,0.35,-3.5,0.7,2024-06-07 15:22:14.162337,0,
705886076,2.24,3.47,-8.75,0.42,-3.5,0.7,2024-06-07 15:22:14.206976,0,
705886080,2.25,3.49,-8.75,0.56,-3.5,0.56,2024-06-07 15:22:14.206976,0,
705886085,2.24,3.49,-8.8,0.49,-3.08,0.63,2024-06-07 15:22:14.206976,0,
705886090,2.23,3.51,-8.76,0.49,-2.8,0.42,2024-06-07 15:22:14.206976,0,
705886095,2.26,3.5,-8.83,0.49,-2.66,0.28,2024-06-07 15:22:14.206976,0,
705886100,2.22,3.48,-8.82,0.35,-2.52,0.35,2024-06-07 15:22:14.206976,0,
705886104,2.26,3.5,-8.82,0.28,-2.52,0.28,2024-06-07 15:22:14.206976,0,
705886109,2.24,3.51,-8.83,0.14,-2.87,0.14,2024-06-07 15:22:14.206976,0,
705886115,2.25,3.51,-8.84,-0.07,-3.15,0.07,2024-06-07 15:22:14.252504,0,
705886119,2.28,3.52,-8.82,-0.28,-3.57,0.14,2024-06-07 15:22:14.252504,0,
705886124,2.21,3.53,-8.84,-0.42,-4.13,0.07,2024-06-07 15:22:14.252504,0,
705886129,2.24,3.53,-8.84,-0.42,-4.62,-0.14,2024-06-07 15:22:14.252504,0,
705886134,2.24,3.51,-8.83,-0.42,-4.69,-0.14,2024-06-07 15:22:14.252504,0,
705886139,2.22,3.54,-8.82,-0.28,-4.76,-0.07,2024-06-07 15:22:14.252504,0,
705886143,2.23,3.54,-8.81,0.0,-4.69,-0.14,2024-06-07 15:22:14.252504,0,
705886148,2.25,3.5,-8.79,0.0,-4.55,-0.07,2024-06-07 15:22:14.252504,0,
705886154,2.29,3.5,-8.85,0.14,-4.2,-0.14,2024-06-07 15:22:14.282026,0,
705886158,2.24,3.48,-8.76,0.14,-3.78,-0.07,2024-06-07 15:22:14.282026,0,
705886163,2.29,3.49,-8.77,0.14,-3.29,0.07,2024-06-07 15:22:14.282026,0,
705886168,2.28,3.45,-8.73,0.28,-2.94,0.14,2024-06-07 15:22:14.282026,0,
705886173,2.28,3.45,-8.74,0.49,-2.73,0.28,2024-06-07 15:22:14.282026,0,
705886178,2.29,3.46,-8.76,0.7,-2.66,0.35,2024-06-07 15:22:14.282026,0,
705886182,2.29,3.42,-8.77,0.56,-2.52,0.42,2024-06-07 15:22:14.282026,0,
705886187,2.3,3.45,-8.86,0.21,-2.52,0.28,2024-06-07 15:22:14.282026,0,
705886194,2.33,3.49,-8.83,-0.28,-2.38,0.35,2024-06-07 15:22:14.327389,0,
705886198,2.33,3.49,-8.86,-0.63,-2.45,0.28,2024-06-07 15:22:14.327389,0,
705886203,2.27,3.47,-8.86,-0.77,-2.8,0.35,2024-06-07 15:22:14.327389,0,
705886208,2.31,3.51,-8.84,-0.84,-3.08,0.35,2024-06-07 15:22:14.327389,0,
705886213,2.31,3.53,-8.85,-0.98,-3.5,0.28,2024-06-07 15:22:14.327389,0,
705886218,2.28,3.53,-8.81,-0.98,-3.78,0.28,2024-06-07 15:22:14.327389,0,
705886222,2.3,3.54,-8.83,-0.84,-3.92,0.42,2024-06-07 15:22:14.327389,0,
705886227,2.24,3.55,-8.88,-0.84,-3.99,0.35,2024-06-07 15:22:14.327389,0,
705886233,2.26,3.55,-8.88,-0.77,-3.64,0.35,2024-06-07 15:22:14.372372,0,
705886237,2.28,3.53,-8.82,-0.56,-3.5,0.28,2024-06-07 15:22:14.372372,0,
705886242,2.29,3.5,-8.87,-0.21,-3.22,0.21,2024-06-07 15:22:14.372372,0,
705886247,2.27,3.52,-8.8,0.0,-3.15,0.14,2024-06-07 15:22:14.372372,0,
705886252,2.24,3.51,-8.79,0.07,-2.87,0.35,2024-06-07 15:22:14.372372,0,
705886257,2.3,3.52,-8.81,0.28,-3.08,0.14,2024-06-07 15:22:14.372372,0,
705886261,2.28,3.51,-8.76,0.28,-3.22,0.28,2024-06-07 15:22:14.372372,0,
705886266,2.31,3.5,-8.79,0.14,-3.36,0.21,2024-06-07 15:22:14.372372,0,
705886272,2.26,3.51,-8.78,-0.07,-3.29,0.35,2024-06-07 15:22:14.402208,0,
705886276,2.25,3.48,-8.8,-0.07,-3.36,0.35,2024-06-07 15:22:14.402208,0,
705886281,2.23,3.5,-8.76,0.0,-3.43,0.49,2024-06-07 15:22:14.402208,0,
705886286,2.27,3.48,-8.75,0.07,-3.5,0.35,2024-06-07 15:22:14.402208,0,
705886291,2.29,3.5,-8.78,0.21,-3.43,0.21,2024-06-07 15:22:14.402208,0,
705886296,2.26,3.52,-8.76,0.21,-3.22,0.14,2024-06-07 15:22:14.402208,0,
705886300,2.25,3.52,-8.8,0.28,-3.22,0.21,2024-06-07 15:22:14.402208,0,
705886305,2.31,3.49,-8.79,0.35,-3.15,0.28,2024-06-07 15:22:14.402208,0,
705886312,2.29,3.54,-8.8,0.28,-3.22,0.28,2024-06-07 15:22:14.447056,0,
705886316,2.31,3.53,-8.79,0.28,-3.22,0.14,2024-06-07 15:22:14.447056,0,
705886321,2.31,3.52,-8.83,0.07,-3.15,0.21,2024-06-07 15:22:14.447056,0,
705886326,2.25,3.52,-8.81,-0.14,-3.29,0.28,2024-06-07 15:22:14.447056,0,
705886331,2.25,3.54,-8.77,-0.28,-3.29,0.07,2024-06-07 15:22:14.447056,0,
705886336,2.28,3.54,-8.8,-0.35,-3.36,0.0,2024-06-07 15:22:14.447056,0,
705886340,2.26,3.52,-8.81,-0.49,-3.5,0.07,2024-06-07 15:22:14.447056,0,
705886345,2.22,3.53,-8.82,-0.35,-3.57,0.14,2024-06-07 15:22:14.447056,0,
705886351,2.24,3.52,-8.83,-0.21,-3.64,0.07,2024-06-07 15:22:14.477012,0,
705886355,2.23,3.55,-8.83,-0.21,-3.71,0.07,2024-06-07 15:22:14.477012,0,
705886360,2.25,3.55,-8.8,-0.07,-3.71,0.21,2024-06-07 15:22:14.477012,0,
705886365,2.23,3.5,-8.79,0.07,-3.71,0.21,2024-06-07 15:22:14.477012,0,
705886370,2.21,3.53,-8.78,0.14,-3.64,0.21,2024-06-07 15:22:14.477012,0,
705886375,2.23,3.5,-8.76,0.14,-3.5,0.07,2024-06-07 15:22:14.477012,0,
705886379,2.23,3.49,-8.8,0.21,-3.36,0.14,2024-06-07 15:22:14.477012,0,
705886384,2.22,3.49,-8.8,0.28,-3.36,0.07,2024-06-07 15:22:14.477012,0,
705886390,2.28,3.48,-8.77,0.21,-3.08,0.07,2024-06-07 15:22:14.522270,0,
705886394,2.24,3.51,-8.81,0.07,-2.8,0.14,2024-06-07 15:22:14.522270,0,
705886399,2.23,3.51,-8.79,0.28,-2.73,0.14,2024-06-07 15:22:14.522270,0,
705886404,2.27,3.51,-8.83,0.21,-2.8,0.07,2024-06-07 15:22:14.522270,0,
705886409,2.29,3.48,-8.81,0.14,-2.8,0.14,2024-06-07 15:22:14.522270,0,
705886414,2.33,3.47,-8.85,0.14,-3.01,0.0,2024-06-07 15:22:14.522270,0,
705886418,2.29,3.48,-8.85,0.0,-3.08,0.07,2024-06-07 15:22:14.522270,0,
705886423,2.25,3.5,-8.79,-0.14,-3.36,0.07,2024-06-07 15:22:14.522270,0,
705886429,2.28,3.52,-8.82,-0.35,-3.64,0.21,2024-06-07 15:22:14.567127,0,
705886433,2.29,3.51,-8.84,-0.42,-3.57,0.14,2024-06-07 15:22:14.567127,0,
705886438,2.27,3.5,-8.83,-0.35,-3.78,0.21,2024-06-07 15:22:14.567127,0,
705886443,2.27,3.5,-8.79,-0.21,-4.06,0.07,2024-06-07 15:22:14.567127,0,
705886448,2.23,3.53,-8.8,-0.35,-3.85,0.14,2024-06-07 15:22:14.567127,0,
705886453,2.26,3.52,-8.82,-0.35,-3.78,-0.07,2024-06-07 15:22:14.567127,0,
705886457,2.25,3.53,-8.77,-0.14,-3.78,0.07,2024-06-07 15:22:14.567127,0,
705886462,2.23,3.52,-8.76,0.14,-3.64,0.0,2024-06-07 15:22:14.567127,0,
705886469,2.23,3.52,-8.78,0.42,-3.5,0.14,2024-06-07 15:22:14.597056,0,
705886473,2.24,3.5,-8.79,0.7,-3.43,0.21,2024-06-07 15:22:14.597056,0,
705886478,2.21,3.49,-8.8,0.98,-3.08,0.42,2024-06-07 15:22:14.597056,0,
705886483,2.24,3.52,-8.81,0.98,-2.87,0.42,2024-06-07 15:22:14.597056,0,
705886488,2.21,3.46,-8.83,0.84,-2.8,0.42,2024-06-07 15:22:14.597056,0,
705886493,2.23,3.49,-8.82,0.56,-2.45,0.49,2024-06-07 15:22:14.597056,0,
705886497,2.24,3.49,-8.82,0.42,-2.52,0.49,2024-06-07 15:22:14.597056,0,
705886502,2.28,3.54,-8.83,0.28,-2.8,0.35,2024-06-07 15:22:14.597056,0,
705886508,2.29,3.53,-8.83,0.07,-3.08,0.21,2024-06-07 15:22:14.641632,0,
705886512,2.28,3.53,-8.83,-0.07,-3.43,0.14,2024-06-07 15:22:14.641632,0,
705886517,2.3,3.48,-8.88,-0.21,-3.5,0.28,2024-06-07 15:22:14.641632,0,
705886522,2.3,3.52,-8.87,-0.14,-3.78,0.14,2024-06-07 15:22:14.641632,0,
705886527,2.29,3.5,-8.84,-0.14,-3.85,0.21,2024-06-07 15:22:14.641632,0,
705886532,2.26,3.54,-8.76,-0.21,-4.13,0.21,2024-06-07 15:22:14.642629,0,
705886536,2.23,3.51,-8.7,-0.21,-4.2,0.28,2024-06-07 15:22:14.642629,0,
705886541,2.23,3.52,-8.71,-0.28,-4.2,0.14,2024-06-07 15:22:14.642629,0,
705886547,2.21,3.5,-8.73,-0.28,-3.71,0.28,2024-06-07 15:22:14.691390,0,
705886551,2.23,3.49,-8.76,-0.14,-2.73,0.56,2024-06-07 15:22:14.691390,0,
705886556,2.25,3.44,-8.82,0.14,-1.82,0.49,2024-06-07 15:22:14.691390,0,
705886561,2.24,3.45,-8.87,0.42,-1.19,0.63,2024-06-07 15:22:14.691390,0,
705886566,2.24,3.49,-8.81,0.14,-0.91,0.7,2024-06-07 15:22:14.691390,0,
705886571,2.22,3.47,-8.83,-0.07,-0.98,0.84,2024-06-07 15:22:14.691390,0,
705886575,2.19,3.49,-8.76,0.07,-1.05,1.12,2024-06-07 15:22:14.691390,0,
705886580,2.19,3.53,-8.74,0.07,-1.12,1.19,2024-06-07 15:22:14.691390,0,
705886587,2.16,3.58,-8.69,-0.28,-1.33,1.26,2024-06-07 15:22:14.717334,0,
705886591,2.15,3.57,-8.7,-0.77,-1.61,1.05,2024-06-07 15:22:14.717334,0,
705886596,2.18,3.55,-8.68,-0.91,-1.75,0.91,2024-06-07 15:22:14.717334,0,
705886601,2.24,3.58,-8.61,-0.42,-1.68,0.91,2024-06-07 15:22:14.717334,0,
705886606,2.28,3.53,-8.63,0.49,-1.33,0.77,2024-06-07 15:22:14.717334,0,
705886611,2.31,3.48,-8.74,1.4,-1.12,0.56,2024-06-07 15:22:14.717334,0,
705886615,2.32,3.46,-8.85,1.96,-0.77,0.49,2024-06-07 15:22:14.717334,0,
705886620,2.36,3.41,-8.88,1.75,-0.77,0.14,2024-06-07 15:22:14.717334,0,
705886626,2.43,3.43,-8.87,0.91,-1.05,0.07,2024-06-07 15:22:14.762156,0,
705886630,2.44,3.43,-8.84,0.28,-1.75,0.0,2024-06-07 15:22:14.762156,0,
705886635,2.39,3.44,-8.91,-0.21,-2.52,0.0,2024-06-07 15:22:14.762156,0,
705886640,2.37,3.49,-8.91,-0.56,-3.5,-0.14,2024-06-07 15:22:14.762156,0,
705886645,2.32,3.51,-8.96,-1.12,-4.55,-0.07,2024-06-07 15:22:14.762156,0,
705886650,2.35,3.57,-8.88,-1.61,-5.39,-0.28,2024-06-07 15:22:14.762156,0,
705886654,2.31,3.56,-8.85,-1.89,-6.3,-0.42,2024-06-07 15:22:14.762156,0,
705886659,2.25,3.54,-8.81,-1.75,-7.14,-0.35,2024-06-07 15:22:14.762156,0,
705886666,2.26,3.6,-8.75,-1.33,-7.42,-0.35,2024-06-07 15:22:14.793747,0,
705886670,2.3,3.6,-8.79,-0.7,-7.35,-0.28,2024-06-07 15:22:14.793747,0,
705886675,2.25,3.57,-8.77,0.0,-6.65,-0.35,2024-06-07 15:22:14.793747,0,
705886680,2.24,3.55,-8.79,0.77,-5.67,-0.28,2024-06-07 15:22:14.793747,0,
705886685,2.21,3.55,-8.79,1.26,-4.62,-0.14,2024-06-07 15:22:14.793747,0,
705886690,2.23,3.51,-8.8,1.4,-3.5,-0.14,2024-06-07 15:22:14.793747,0,
705886694,2.25,3.5,-8.84,1.47,-2.59,0.07,2024-06-07 15:22:14.794788,0,
705886699,2.24,3.49,-8.82,1.47,-1.96,0.14,2024-06-07 15:22:14.794788,0,
705886705,2.26,3.45,-8.88,1.12,-1.61,0.35,2024-06-07 15:22:14.836979,0,
705886709,2.3,3.51,-8.88,0.63,-1.4,0.35,2024-06-07 15:22:14.836979,0,
705886714,2.29,3.47,-8.82,0.14,-1.47,0.56,2024-06-07 15:22:14.836979,0,
705886719,2.27,3.5,-8.82,0.0,-1.89,0.56,2024-06-07 15:22:14.836979,0,
705886724,2.27,3.49,-8.79,-0.21,-2.52,0.63,2024-06-07 15:22:14.836979,0,
705886729,2.26,3.45,-8.78,-0.14,-3.15,0.63,2024-06-07 15:22:14.838030,0,
705886733,2.29,3.48,-8.78,0.0,-3.22,0.77,2024-06-07 15:22:14.838030,0,
705886738,2.26,3.51,-8.83,0.07,-3.36,0.77,2024-06-07 15:22:14.838030,0,
705886745,2.3,3.48,-8.83,0.07,-3.29,0.77,2024-06-07 15:22:14.882242,0,
705886749,2.27,3.48,-8.87,0.07,-3.08,0.63,2024-06-07 15:22:14.882242,0,
705886754,2.27,3.5,-8.89,0.14,-2.52,0.56,2024-06-07 15:22:14.882242,0,
705886759,2.26,3.49,-8.85,0.21,-2.24,0.42,2024-06-07 15:22:14.882242,0,
705886764,2.27,3.52,-8.94,0.21,-2.17,0.49,2024-06-07 15:22:14.882242,0,
705886769,2.35,3.52,-8.89,0.0,-2.24,0.42,2024-06-07 15:22:14.882242,0,
705886773,2.27,3.54,-8.87,-0.28,-2.24,0.28,2024-06-07 15:22:14.882242,0,
